timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G)
1522508457.997597,0.165460,-0.019920,0.159364,0.006861,0.005544,0.021456,0.164673,0.019918,-0.986147,-0.006836,-0.001440,0.007601
1522508458.017463,0.165421,-0.019291,0.159640,0.035023,0.000424,0.016572,0.164637,0.019290,-0.986166,-0.006159,0.003522,-0.000681
1522508458.037330,0.165320,-0.018247,0.159837,0.045835,-0.004832,0.018935,0.164540,0.018246,-0.986202,-0.007070,-0.009091,-0.001134
1522508458.057197,0.165055,-0.017587,0.160161,0.002591,-0.011611,0.025847,0.164281,0.017586,-0.986257,-0.006368,-0.019143,-0.000575
1522508458.077065,0.164729,-0.018092,0.160519,-0.028451,-0.016248,-0.003594,0.163958,0.018091,-0.986301,-0.005572,-0.000620,0.004353
1522508458.096931,0.164551,-0.018713,0.160612,-0.030829,-0.000172,0.011252,0.163781,0.018712,-0.986319,-0.015725,-0.002614,0.013007
1522508458.116798,0.164363,-0.019356,0.160702,-0.033740,-0.012050,-0.018751,0.163593,0.019355,-0.986338,-0.013050,0.004525,0.010615
1522508458.136634,0.163958,-0.019130,0.159828,0.042121,-0.018928,-0.041126,0.163194,0.019129,-0.986408,-0.017519,0.016989,0.014027
1522508458.156502,0.163424,-0.018400,0.159714,0.006987,-0.038325,0.033680,0.162670,0.018399,-0.986509,0.004155,-0.000867,0.022749
1522508458.176368,0.161977,-0.019438,0.159781,-0.097170,-0.077907,-0.014825,0.161239,0.019437,-0.986724,-0.011978,0.001620,0.030028
1522508458.196235,0.160386,-0.021794,0.160074,-0.126487,-0.078125,0.001901,0.159662,0.021792,-0.986931,-0.028802,0.011533,0.030449
